date,armed,age,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
2018-11-29,unknown weapon,37.0,White,Old Town,Maine,False,undetermined,Not fleeing,False,-68.676,44.921
2018-11-30,gun,46.0,NG,Phoenix,Arizona,False,attack,Not fleeing,False,-112.134,33.48
2018-11-30,gun,37.0,Hispanic,Ogden,Utah,False,attack,Not fleeing,True,-112.152,-112.152
2018-11-30,gun,19.0,White,New Underwood,South Dakota,True,attack,Car,False,-112.152,-112.152
2018-12-01,sharp object,65.0,Black,Pensacola,Florida,False,attack,Not fleeing,False,-112.152,-112.152
2018-12-01,sharp object,30.0,Black,Tamarac,Florida,True,attack,Not fleeing,False,-80.255,26.213
2018-12-01,knife,43.0,Black,Las Vegas,Nevada,False,attack,Not fleeing,True,-112.152,-112.152
2018-12-04,toy gun,18.0,Hispanic,Ogden,Utah,False,attack,Not fleeing,True,-111.995,41.245
2018-12-05,gun,27.0,Hispanic,Napa,California,True,attack,Foot,False,-122.285,38.31
2018-12-05,knife,41.0,White,Philadephia,Pennsylvania,False,attack,Not fleeing,False,-75.097,39.99
2018-12-05,gun,41.0,White,Martinez,California,False,attack,Foot,False,-122.098,38.009
2018-12-05,knife,33.0,Black,Richmond,Virginia,False,attack,Not fleeing,False,-77.466,37.548
2018-12-06,gun,53.0,Black,Henry County,Georgia,True,attack,Not fleeing,False,-84.17,33.456
2018-12-06,gun,42.0,White,Redding,California,False,attack,Car,False,-122.312,40.508
2018-12-06,gun,46.0,White,Pahrump,Nevada,True,attack,Not fleeing,True,-116.008,36.252
2018-12-07,unknown weapon,51.0,Hispanic,Fort Pierce,Florida,False,attack,Not fleeing,False,-80.336,27.447
2018-12-07,gun,16.0,Black,Columbus,Ohio,False,attack,Not fleeing,False,-82.967,39.973
2018-12-08,knife,41.0,White,West Wendover,Nevada,False,other,Car,False,-114.067,40.739
2018-12-09,gun,24.0,Black,Savannah,Georgia,False,attack,Not fleeing,False,-81.2,32.04
2018-12-09,toy gun,23.0,Black,Torrance,California,False,other,Not fleeing,True,-118.311,33.83
2018-12-09,gun,50.0,White,Springdale,Arkansas,False,attack,Not fleeing,False,-94.062,36.152
2018-12-10,gun,41.0,White,Noble County,Oklahoma,False,attack,Car,False,-97.327,36.479
2018-12-10,knife,23.0,White,Fredonia,New York,True,attack,Not fleeing,False,-79.322,42.434
2018-12-10,knife,33.0,White,Redwood City,California,True,other,Not fleeing,False,-122.229,37.478
2018-12-11,gun,25.0,White,Bibb County,Georgia,False,attack,Not fleeing,False,-83.762,32.756
2018-12-11,gun,30.0,American Native,Pahoa,Hawaii,False,attack,Not fleeing,False,-154.92,19.529
2018-12-11,gun,58.0,White,Rangley,Colorado,True,other,Not fleeing,True,-108.824,40.097
2018-12-11,knife,47.0,Black,Buffalo,New York,True,attack,Foot,False,-78.891,42.946
2018-12-11,knife,22.0,White,Pope County,Arkansas,False,other,Car,False,-112.152,-112.152
2018-12-11,gun,27.0,Black,Calhoun,Georgia,False,attack,Not fleeing,False,-84.951,34.499
2018-12-12,vehicle,29.0,Black,St. Louis,Missouri,False,attack,Car,False,-90.263,38.702
2018-12-12,gun,43.0,White,Jacksonville,Florida,False,attack,Not fleeing,False,-81.601,30.177
2018-12-12,toy gun,18.0,White,Jacksonville,Florida,False,attack,Not fleeing,False,-81.657,30.429
2018-12-12,gun,19.0,Hispanic,Albuquerque,New Mexico,True,attack,Foot,False,-106.587,35.123
2018-12-13,gun,37.0,White,Bushnell,Florida,False,attack,Car,False,-82.129,28.693
2018-12-13,gun,42.0,Black,Memphis,Tennessee,True,attack,Not fleeing,False,-89.93,35.203
2018-12-15,knife,57.0,White,Shirley,New York,True,other,Not fleeing,False,-72.872,40.787
2018-12-15,knife,35.0,Hispanic,Hanford,California,False,attack,Not fleeing,False,-119.591,36.299
2018-12-16,gun,50.0,White,Mesa,Arizona,True,attack,Not fleeing,False,-111.615,33.437
2018-12-16,gun,60.0,White,Apple Creek,Ohio,True,other,NG,True,-81.839,40.752
2018-12-16,knife,35.0,White,Oklahoma City,Oklahoma,True,other,Not fleeing,False,-112.152,-112.152
2018-12-16,gun,46.0,Black,Kansas City,Kansas,False,attack,Not fleeing,False,-94.649,39.11
2018-12-16,knife,47.0,Black,Darlington County,South Carolina,True,other,Not fleeing,False,-79.891,34.321
2018-12-17,gun,35.0,NG,Phoenix,Arizona,False,attack,Not fleeing,False,-112.152,-112.152
2018-12-17,gun,35.0,White,Natomas,California,False,other,Not fleeing,False,-112.152,-112.152
2018-12-18,gun,31.0,Black,Hopewell,Virginia,False,attack,Foot,False,-77.293,37.295
2018-12-18,gun,24.0,White,Terre Haute,Indiana,False,attack,Car,False,-112.152,-112.152
2018-12-18,unarmed,27.0,Black,Franklin Township,Pennsylvania,False,attack,Car,False,-75.653,40.838
2018-12-18,gun,27.0,White,Union City,Pennsylvania,False,attack,NG,False,-79.847,41.89
2018-12-19,gun,35.0,NG,Fort Worth,Texas,True,attack,Not fleeing,False,-97.276,32.713
2018-12-19,NG,35.0,NG,Phoenix,Arizona,False,attack,Not fleeing,False,-112.004,33.473
2018-12-20,gun,35.0,NG,Lake Elsinore,California,False,attack,Car,False,-117.333,33.685
2018-12-20,Taser,23.0,White,Toledo,Ohio,False,attack,Not fleeing,False,-83.534,41.657
2018-12-21,gun,57.0,Hispanic,Azusa,California,False,attack,Not fleeing,False,-117.934,34.12
2018-12-21,knife,56.0,White,Springfield,Florida,False,other,Not fleeing,False,-85.623,30.198
2018-12-23,gun,36.0,Hispanic,Albuquerque,New Mexico,True,attack,Not fleeing,False,-106.559,35.08
2018-12-23,gun,35.0,NG,Wailuku,Hawaii,False,attack,Car,True,-156.502,20.884
2018-12-24,gun,35.0,Hispanic,Albuquerque,New Mexico,False,attack,Not fleeing,False,-106.606,35.107
2018-12-25,vehicle,24.0,Hispanic,San Jose,California,False,attack,Car,False,-121.923,37.311
2018-12-25,gun,34.0,Hispanic,Buckeye,Arizona,False,attack,Not fleeing,False,-112.571,33.436
2018-12-26,vehicle,17.0,Black,Lakeland,Florida,False,attack,Car,False,-81.95,28.039
2018-12-26,gun,21.0,White,Rector,Arkansas,False,attack,Not fleeing,False,-90.293,36.259
2018-12-26,gun,35.0,Black,Clearwater,Florida,True,attack,Not fleeing,False,-82.779,27.965
2018-12-28,gun,34.0,White,Tullahoma,Tennessee,False,attack,Not fleeing,False,-86.24,35.39
2018-12-28,gun,56.0,White,Crawfordsville,Indiana,False,other,Not fleeing,False,-112.152,-112.152
2018-12-28,sharp object,35.0,Black,Port Arthur,Texas,False,other,Not fleeing,False,-93.957,29.875
2018-12-28,gun,46.0,White,Phoenix,Arizona,False,other,Not fleeing,False,-112.168,33.611
2018-12-29,gun,42.0,White,St. Joseph,Missouri,False,attack,Not fleeing,False,-94.845,39.758
2018-12-30,sharp object,49.0,White,Llano,Texas,False,other,Not fleeing,False,-98.675,30.756
2018-12-30,deadly blunt objects,44.0,Black,Rockford,Illinois,True,attack,Not fleeing,False,-89.106,42.273
2018-12-30,knife,45.0,White,Danbury,Connecticut,False,other,Not fleeing,False,-73.444,41.386
2018-12-31,gun,36.0,American Native,Seattle,Washington,False,attack,Foot,True,-122.345,47.699
2018-12-31,gun,45.0,White,Fort Dodge,Iowa,False,attack,Car,False,-94.168,42.497
2018-12-31,NG,34.0,Hispanic,Longmont,Colorado,True,other,Foot,False,-105.107,40.199
2018-12-31,knife,18.0,NG,Van Nuys,California,False,other,Not fleeing,True,-118.429,34.194
2019-01-01,gun,26.0,White,Davidson County,North Carolina,False,attack,Foot,False,-80.145,35.515
2019-01-01,vehicle,28.0,Black,Shallotte,North Carolina,False,other,Car,False,-78.368,33.979
2019-01-02,vehicle,35.0,Black,Niles,Ohio,False,attack,Foot,False,-80.754,41.189
2019-01-02,knife,20.0,Black,Whitehaven,Tennessee,False,other,Not fleeing,True,-90.02,35.047
2019-01-02,Taser,33.0,White,San Antonio,Texas,False,attack,Other,False,-98.409,29.509
2019-01-03,gun,39.0,Hispanic,San Antonio,Texas,False,attack,NG,False,-98.504,29.37
2019-01-03,gun,63.0,White,Greenport,New York,True,attack,Not fleeing,False,-72.359,41.103
2019-01-03,knife,27.0,White,Albert Lea,Minnesota,True,attack,NG,False,-93.371,43.646
2019-01-03,gun,33.0,Hispanic,Visalia,California,True,attack,Not fleeing,False,-119.291,36.341
2019-01-03,gun,27.0,Black,Millbrook,Alabama,False,other,Car,False,-86.392,32.466
2019-01-03,gun,31.0,White,Bozeman,Montana,False,other,Not fleeing,False,-111.056,45.647
2019-01-04,gun,33.0,Black,Treme,Louisiana,True,attack,Not fleeing,True,-90.079,29.968
2019-01-04,vehicle,39.0,White,Amarillo,Texas,False,attack,Car,False,-101.841,35.175
2019-01-04,toy gun,27.0,White,San Marcos,Texas,False,other,Car,False,-97.955,29.874
2019-01-04,gun,32.0,Black,Houston,Texas,True,attack,Not fleeing,False,-95.4,29.827
2019-01-05,sharp object,29.0,Hispanic,Fresno,California,False,other,Not fleeing,False,-119.759,36.812
2019-01-05,gun,81.0,NG,Union County,South Carolina,False,attack,Not fleeing,False,-81.587,34.728
2019-01-05,gun,28.0,Hispanic,Lemon Grove,California,False,other,Not fleeing,False,-117.033,32.746
2019-01-05,gun,50.0,White,Milwaukie,Oregon,False,attack,Not fleeing,False,-122.639,45.417
2019-01-05,gun,55.0,White,Santa Clara,California,False,attack,Not fleeing,False,-112.152,-112.152
2019-01-06,gun,42.0,Black,Hurricane,West Virginia,False,attack,Car,False,-112.152,-112.152
2019-01-06,knife,35.0,NG,Glen Valley,California,False,other,Not fleeing,False,-117.317,33.869
2019-01-06,gun,35.0,White,Cache,Oklahoma,False,attack,Not fleeing,False,-98.633,34.639
2019-01-06,knife,36.0,Black,Portland,Oregon,True,other,Not fleeing,False,-122.564,45.511
2019-01-06,gun,38.0,American Native,Houston,Texas,False,other,Not fleeing,False,-95.496,29.935
2019-01-07,gun,38.0,Hispanic,Kent,Washington,False,attack,Car,False,-122.215,47.378
2019-01-07,deadly blunt objects,35.0,White,Spokane,Washington,False,attack,Not fleeing,True,-112.152,-112.152
2019-01-07,knife,42.0,White,Tulsa,Oklahoma,False,attack,Not fleeing,False,-95.941,36.137
2019-01-08,gun,53.0,NG,Leadwood,Missouri,False,attack,Not fleeing,False,-90.593,37.867
2019-01-08,miscellaneous non-lethal objects,33.0,NG,Midland,Texas,True,attack,Not fleeing,False,-102.004,32.032
2019-01-10,gun,70.0,Black,Eclectic,Alabama,False,other,Not fleeing,False,-86.1,32.677
2019-01-10,gun,29.0,White,Wichita,Kansas,False,attack,Car,False,-97.339,37.699
2019-01-11,gun,26.0,Black,Lake Charles,Louisiana,False,other,Other,False,-93.183,30.274
2019-01-11,gun,20.0,Black,Arlington,Texas,False,attack,Foot,False,-97.132,32.75
2019-01-11,gun,30.0,Hispanic,Eugene,Oregon,False,attack,Not fleeing,True,-123.166,44.079
2019-01-11,gun,19.0,Black,Phoenix,Arizona,False,other,Not fleeing,False,-112.255,33.509
2019-01-11,sharp object,35.0,NG,Huntsville,Texas,False,other,Not fleeing,False,-95.571,30.714
2019-01-12,sharp object,48.0,White,Colorado Springs,Colorado,False,other,Not fleeing,False,-104.834,38.814
2019-01-12,toy gun,58.0,White,Dearborn County,Indiana,True,attack,Not fleeing,False,-85.056,39.247
2019-01-13,unarmed,38.0,Hispanic,Calabasas,California,False,other,Car,False,-118.665,34.15
2019-01-13,gun,28.0,Hispanic,Cathedral City,California,False,attack,Not fleeing,False,-116.458,33.823
2019-01-13,gun,34.0,White,White Lake,South Dakota,False,other,Not fleeing,False,-112.152,-112.152
2019-01-13,knife,43.0,NG,Lakewood,Washington,True,attack,Not fleeing,False,-122.523,47.177
2019-01-14,gun,45.0,Black,Linda,California,False,attack,Not fleeing,False,-121.554,39.128
2019-01-14,gun,62.0,NG,Gainesville,Georgia,False,other,Not fleeing,False,-83.885,34.328
2019-01-14,unarmed,18.0,Hispanic,Pueblo,Colorado,False,other,Car,False,-104.713,38.366
2019-01-14,gun,25.0,Hispanic,El Paso,Texas,False,other,Foot,False,-112.152,-112.152
2019-01-14,knife,38.0,Black,Vacaville,California,False,attack,Foot,False,-121.98,38.354
2019-01-14,gun,33.0,White,Odessa,Texas,False,attack,Not fleeing,False,-102.402,31.915
2019-01-14,gun,39.0,Black,Logan Township,New Jersey,False,attack,Not fleeing,False,-75.377,39.779
2019-01-15,gun,58.0,White,Aurora,Colorado,False,other,Not fleeing,False,-104.861,39.69
2019-01-15,gun,48.0,White,Roseville,California,False,attack,Car,False,-112.152,-112.152
2019-01-15,toy gun,14.0,Hispanic,Tempe,Arizona,False,other,Foot,True,-112.152,-112.152
2019-01-15,vehicle,18.0,Black,Atlanta,Georgia,False,other,Car,False,-84.404,33.744
2019-01-15,gun,22.0,Black,St. Louis,Missouri,False,attack,Foot,False,-90.261,38.679
2019-01-16,unarmed,46.0,White,Fort Lupton,Colorado,True,undetermined,Car,True,-104.818,40.087
2019-01-16,vehicle,35.0,Black,West Memphis,Arkansas,False,other,Car,False,-90.163,35.154
2019-01-16,vehicle,35.0,White,West Memphis,Arkansas,False,other,Car,False,-90.163,35.154
2019-01-16,gun,57.0,White,Sperry,Oklahoma,True,other,Foot,True,-95.978,36.264
2019-01-16,knife,32.0,White,Charlotte,North Carolina,False,other,Foot,False,-80.915,35.181
2019-01-16,gun,31.0,Black,Silver Spring,Maryland,False,other,Foot,False,-77.031,38.995
2019-01-18,gun,64.0,White,O'Fallon,Missouri,True,attack,Not fleeing,False,-90.722,38.795
2019-01-19,unarmed,35.0,White,St. Louis Park,Minnesota,True,undetermined,Not fleeing,False,-93.374,44.954
2019-01-19,sharp object,42.0,White,Clackamas County,Oregon,False,attack,Not fleeing,False,-122.732,45.125
2019-01-19,vehicle,30.0,White,Knoxville,Tennessee,False,other,Car,False,-83.972,35.998
2019-01-20,gun,26.0,White,Billings,Montana,False,attack,Foot,False,-108.508,45.797
2019-01-21,unarmed,37.0,Hispanic,Las Vegas,Nevada,True,other,Car,False,-115.144,36.171
2019-01-22,unarmed,21.0,Black,Atlanta,Georgia,False,undetermined,Foot,False,-84.491,33.752
2019-01-23,unarmed,20.0,White,Flagstaff,Arizona,False,undetermined,Foot,False,-111.681,35.188
2019-01-23,knife,46.0,Black,Spokane,Washington,False,other,NG,False,-117.426,47.691
2019-01-23,NG,35.0,Not Hispanic,Naschitti,New Mexico,False,undetermined,NG,False,-108.682,36.065
2019-01-23,gun,20.0,Hispanic,Flagstaff,Arizona,False,attack,Foot,False,-111.679,35.192
2019-01-23,knife,46.0,White,South Haven,Indiana,True,attack,Not fleeing,True,-87.143,41.536
2019-01-24,unarmed,24.0,White,St. Louis,Missouri,False,other,Not fleeing,False,-90.25,38.564
2019-01-24,unarmed,26.0,Hispanic,Ehrenberg,Arizona,False,other,Car,False,-114.505,33.618
2019-01-25,gun,60.0,White,Dyersburg,Tennessee,False,attack,Not fleeing,False,-89.432,36.112
2019-01-25,gun,48.0,NG,Garland,Texas,True,attack,Not fleeing,False,-96.643,32.861
2019-01-25,gun,69.0,NG,North Escambia,Florida,True,attack,Not fleeing,False,-87.483,30.962
2019-01-27,vehicle,25.0,Not Hispanic,Rosebud,South Dakota,False,attack,Car,False,-100.853,43.233
2019-01-28,gun,29.0,Hispanic,Jackson,Michigan,False,attack,Foot,False,-84.402,42.244
2019-01-28,unarmed,58.0,White,Houston,Texas,False,attack,Not fleeing,False,-95.282,29.709
2019-01-28,gun,59.0,White,Houston,Texas,False,attack,Not fleeing,False,-95.282,29.709
2019-01-28,gun,46.0,Black,Newark,New Jersey,False,other,Car,True,-74.189,40.732
2019-01-28,toy gun,55.0,White,Wichita,Kansas,False,attack,Not fleeing,False,-97.316,37.632
2019-01-28,unknown weapon,27.0,Black,Mercury,Nevada,False,other,Car,False,-116.046,37.177
2019-01-28,gun,30.0,White,Kirkwood,New York,False,attack,Car,False,-75.79,42.1
2019-01-28,gun,52.0,NG,Butte County,California,False,attack,Car,False,-121.858,39.464
2019-01-28,knife,45.0,White,Tehama County,California,False,other,Other,False,-122.204,40.308
2019-01-29,vehicle,51.0,NG,Kalihi,Hawaii,False,attack,Car,False,-157.864,21.332
2019-01-29,gun,27.0,Hispanic,Austin,Texas,True,attack,Car,True,-97.726,30.163
2019-01-30,gun,47.0,White,Phoenix,Arizona,False,attack,Foot,False,-112.065,33.541
2019-01-30,unknown weapon,52.0,White,Midland,Texas,False,attack,Not fleeing,False,-102.233,31.909
2019-01-31,gun,24.0,NG,Passaic,New Jersey,False,other,Foot,False,-74.134,40.867
2019-02-01,vehicle,45.0,Hispanic,Denver,Colorado,False,attack,Car,False,-105.019,39.713
2019-02-02,knife,47.0,White,Flagstaff,Arizona,True,attack,Not fleeing,True,-111.606,35.207
2019-02-02,gun,68.0,Black,Buford,Georgia,False,attack,Not fleeing,False,-84.028,34.081
2019-02-02,knife,40.0,Black,Stockton,California,False,attack,Not fleeing,False,-121.354,38.013
2019-02-03,gun,18.0,White,Orange Park,Florida,False,other,Not fleeing,False,-81.795,30.126
2019-02-03,vehicle,35.0,Hispanic,Waukegan,Illinois,False,attack,Car,True,-87.845,42.364
2019-02-04,gun,80.0,White,Clarksburg,West Virginia,False,attack,Not fleeing,False,-80.349,39.292
2019-02-04,gun,44.0,Black,Farmville,Virginia,False,attack,Not fleeing,False,-78.385,37.32
2019-02-05,gun,31.0,Black,Shreveport,Louisiana,True,attack,Foot,False,-93.81,32.456
2019-02-06,gun,20.0,White,LaSalle,Colorado,False,attack,NG,False,-104.697,40.36
2019-02-06,knife,48.0,NG,Edinburg,Texas,True,attack,Not fleeing,False,-98.2,26.337
2019-02-06,gun,43.0,Black,Walter Hill,Tennessee,True,attack,Not fleeing,False,-86.382,36.008
2019-02-06,gun,25.0,White,Stone County,Mississippi,False,attack,Car,True,-89.171,30.801
2019-02-06,sharp object,38.0,Black,Joilet,Illinois,False,attack,Not fleeing,False,-88.086,41.517
2019-02-07,knife,34.0,Hispanic,Seattle,Washington,False,attack,Not fleeing,True,-122.343,47.705
2019-02-07,knife,58.0,White,Madera,California,True,attack,Not fleeing,True,-120.078,36.975
2019-02-07,unarmed,38.0,White,Snyder,Texas,False,undetermined,Not fleeing,False,-100.938,32.706
2019-02-07,NG,29.0,White,Banning,California,False,undetermined,NG,False,-116.866,33.938
2019-02-07,gun,40.0,White,Memphis,Tennessee,False,attack,Not fleeing,False,-89.866,35.166
2019-02-07,gun,49.0,White,Barberton,Ohio,False,attack,Not fleeing,False,-81.604,40.977
2019-02-08,unarmed,25.0,White,Bakersfield,California,False,other,Not fleeing,False,-119.257,35.292
2019-02-08,knife,32.0,NG,New York,New York,False,attack,Not fleeing,False,-73.988,40.711
2019-02-09,gun,21.0,Black,Vallejo,California,False,other,Not fleeing,True,-122.222,38.134
2019-02-09,knife,57.0,White,Virginia Beach,Virginia,True,attack,Not fleeing,False,-76.191,36.832
2019-02-09,gun,28.0,Hispanic,Bailey,North Carolina,False,other,Not fleeing,True,-78.017,35.828
2019-02-09,gun,25.0,White,Del City,Oklahoma,False,attack,Not fleeing,False,-97.426,35.449
2019-02-10,knife,58.0,White,Waukesha,Wisconsin,True,attack,Not fleeing,False,-88.244,42.983
2019-02-10,gun,34.0,Black,Greenville County,South Carolina,True,attack,Not fleeing,True,-82.418,34.803
2019-02-11,unarmed,34.0,White,Montgomery,West Virginia,True,other,Not fleeing,False,-112.152,-112.152
2019-02-11,gun,24.0,Black,Crestwood,Kentucky,False,attack,Car,False,-85.49,38.348
2019-02-11,gun,32.0,American Native,Redding,California,False,attack,Foot,False,-122.346,40.543
2019-02-12,knife,58.0,Black,Defiance,Ohio,False,other,Not fleeing,False,-84.35,41.276
2019-02-12,gun,20.0,Black,Cinco Ranch,Texas,False,attack,Car,False,-95.756,29.734
2019-02-12,gun,19.0,Black,Cinco Ranch,Texas,False,attack,Car,False,-95.756,29.734
2019-02-12,gun,46.0,White,Fresno,California,False,attack,Not fleeing,False,-120.517,37.299
2019-02-13,gun,28.0,White,Fairbanks,Alaska,False,attack,Not fleeing,False,-147.678,64.855
2019-02-13,gun,47.0,White,Apex,North Carolina,False,attack,Not fleeing,False,-78.838,35.716
2019-02-14,knife,47.0,Hispanic,Los Angeles,California,False,other,Not fleeing,False,-118.259,34.049
2019-02-14,knife,34.0,White,Aspers,Pennsylvania,False,attack,Not fleeing,False,-77.233,39.979
2019-02-14,gun,35.0,White,San Jose,California,False,attack,Car,False,-121.928,37.386
2019-02-15,gun,45.0,Black,Aurora,Illinois,False,attack,Not fleeing,False,-88.331,41.753
2019-02-16,gun,17.0,Black,Chicago,Illinois,False,other,Car,False,-87.626,41.854
2019-02-16,gun,34.0,American Native,Clinton,Mississippi,False,attack,Not fleeing,False,-90.319,32.352
2019-02-17,gun,48.0,Hispanic,Napa Valley,California,False,attack,Not fleeing,True,-122.346,38.274
2019-02-17,gun,37.0,NG,Claiborne County,Tennessee,False,attack,Foot,False,-112.152,-112.152
2019-02-17,gun,32.0,Black,New Orleans,Louisiana,False,attack,Not fleeing,False,-90.091,29.962
2019-02-18,unarmed,20.0,American Native,Honolulu,Hawaii,False,attack,Not fleeing,False,-157.857,21.307
2019-02-18,gun,31.0,Black,Pelehatchie,Mississippi,True,attack,Not fleeing,False,-89.789,32.32
2019-02-19,knife,16.0,American Native,Vancouver,Washington,False,attack,Not fleeing,False,-122.561,45.612
2019-02-19,sharp object,24.0,Black,Baltimore,Maryland,False,other,Not fleeing,False,-76.779,39.362
